transaction_id,customer_id,amount,transaction_hour,account_age_days,previous_transaction_count,previous_chargeback_count,failed_payment_count,device_account_count,IP_account_count,billing_shipping_match,IP_shipping_match,payment_method,customer_country,shipping_country,device_age_days,transaction_frequency,average_transaction_amount,amount_deviation,is_new_device,is_new_location,velocity_1h,velocity_24h,previous_fraud_flag,chargeback_label
TXN-10174,CUSTOMER-13511,2400.33,2,945,29,0,1,1,1,1,1,net_banking,CA,CA,436,3.59,3610.67,0.66,0,0,1,3,0,0
TXN-10175,CUSTOMER-10203,2967.04,7,189,11,0,0,1,1,1,1,debit_card,IN,IN,19,1.45,2739.15,1.08,0,0,1,4,0,0
TXN-10176,CUSTOMER-13256,5118.62,4,982,30,0,0,1,1,1,1,net_banking,IN,IN,225,0.37,3158.49,1.62,0,0,1,1,0,0
TXN-10177,CUSTOMER-14219,1918.04,11,217,17,0,0,1,1,1,1,net_banking,IN,IN,381,2.29,3075.18,0.62,0,0,0,0,0,0
TXN-10178,CUSTOMER-14497,3744.67,13,298,16,1,2,1,1,1,0,debit_card,IN,IN,432,0.54,3555.45,1.05,0,0,0,3,1,1
TXN-10179,CUSTOMER-10767,1795.3,6,310,16,0,1,1,1,1,1,credit_card,FR,FR,119,3.53,2044.5,0.88,0,0,0,1,0,0
TXN-10180,CUSTOMER-14390,3323.05,10,235,23,0,0,1,1,1,1,credit_card,IN,IN,154,2.16,2253.97,1.47,0,0,1,4,0,0
TXN-10181,CUSTOMER-12328,1087.42,7,167,9,0,1,2,2,1,0,debit_card,US,US,25,3.44,1484.02,0.73,1,0,0,1,0,1
TXN-10182,CUSTOMER-12932,1036.16,4,779,21,0,4,1,2,0,1,credit_card,IN,FR,136,4.79,2057.81,0.5,0,1,1,4,0,1
TXN-10183,CUSTOMER-10198,1404.62,7,192,35,0,1,2,2,0,0,credit_card,FR,CA,16,3.71,2650.08,0.53,0,1,0,1,0,1
TXN-10184,CUSTOMER-11931,1954.29,11,241,38,1,0,1,1,1,1,credit_card,IN,IN,325,3.26,2765.69,0.71,0,0,2,3,1,1
TXN-10185,CUSTOMER-13583,2216.55,14,161,42,0,1,1,1,1,1,credit_card,AE,AE,452,2.4,2543.14,0.87,0,0,0,2,0,0
TXN-10186,CUSTOMER-10609,2340.02,18,875,8,0,1,2,2,1,1,credit_card,IN,IN,0,0.95,2063.25,1.13,1,0,0,1,0,0
TXN-10187,CUSTOMER-13273,2890.63,15,338,10,0,4,1,1,1,1,net_banking,SG,SG,474,3.26,2599.2,1.11,0,0,1,2,0,1
TXN-10188,CUSTOMER-11148,396.64,13,790,16,1,0,1,6,1,1,credit_card,IN,IN,327,4.65,398.59,1.0,0,0,9,19,1,1
TXN-10189,CUSTOMER-14283,144.53,6,454,15,0,0,1,1,1,1,credit_card,CA,CA,52,2.41,100.0,1.45,0,0,0,0,0,0
TXN-10190,CUSTOMER-13398,985.78,7,134,12,0,1,3,3,1,1,net_banking,IN,IN,37,1.18,1877.25,0.53,0,0,0,2,0,1
TXN-10191,CUSTOMER-12512,21331.97,6,192,25,0,0,1,1,1,1,debit_card,IN,IN,211,2.74,3193.38,6.68,0,0,0,3,0,1
TXN-10192,CUSTOMER-11795,514.8,17,401,15,1,0,1,3,1,1,upi,IN,IN,183,1.34,672.86,0.77,0,0,2,3,1,1
TXN-10193,CUSTOMER-10660,1260.6,23,391,29,0,0,1,1,1,1,credit_card,IN,IN,20,2.87,1177.13,1.07,0,0,1,1,0,0
TXN-10194,CUSTOMER-12812,2499.07,5,600,20,0,0,1,1,0,1,credit_card,IN,FR,413,3.17,1875.1,1.33,0,1,2,2,0,1
TXN-10195,CUSTOMER-11370,844.78,18,41,21,0,3,1,1,1,1,debit_card,IN,IN,378,2.54,578.82,1.46,0,0,0,3,0,0
TXN-10196,CUSTOMER-11987,827.37,3,92,30,0,1,1,1,1,1,credit_card,IN,IN,200,0.94,1174.3,0.7,0,0,1,3,0,0
TXN-10197,CUSTOMER-10147,978.94,22,214,26,0,0,1,1,1,0,credit_card,US,US,487,1.74,1894.26,0.52,0,0,0,1,0,0
TXN-10198,CUSTOMER-13220,3502.14,2,348,21,0,1,8,8,1,1,credit_card,IN,IN,24,3.63,2692.49,1.3,0,1,2,5,0,1
TXN-10199,CUSTOMER-12912,4454.48,16,512,12,1,0,1,1,1,1,upi,FR,FR,204,0.5,2884.98,1.54,0,0,1,2,1,1
TXN-10200,CUSTOMER-11735,8851.37,21,334,20,0,0,6,6,1,1,debit_card,IN,IN,48,4.69,4613.54,1.92,0,0,1,1,0,1
TXN-10201,CUSTOMER-11844,4741.47,18,398,8,0,2,2,2,1,1,net_banking,JP,JP,8,3.83,3150.02,1.51,1,0,1,4,0,1
TXN-10202,CUSTOMER-10489,4480.05,14,923,9,0,0,1,1,1,1,net_banking,FR,FR,489,2.33,3849.33,1.16,0,0,0,3,0,0
TXN-10203,CUSTOMER-12977,4009.83,5,163,15,1,0,1,5,1,1,credit_card,IN,IN,62,4.78,2072.38,1.93,0,0,0,1,1,1
TXN-10204,CUSTOMER-11960,4449.67,11,105,10,0,0,1,1,1,1,credit_card,IN,IN,267,2.0,2691.88,1.65,0,0,0,1,0,0
TXN-10205,CUSTOMER-12386,2168.95,18,231,35,0,0,1,1,1,1,debit_card,AE,AE,470,2.15,2882.47,0.75,0,0,0,3,0,0
TXN-10206,CUSTOMER-12920,6879.67,5,991,20,3,0,1,1,1,0,upi,FR,FR,136,4.78,4307.64,1.6,0,0,2,2,1,1
TXN-10207,CUSTOMER-14737,1883.99,10,557,15,0,0,1,1,1,1,credit_card,AU,AU,218,4.9,1205.87,1.56,0,0,6,19,0,1
TXN-10208,CUSTOMER-11803,5544.68,19,716,18,0,0,1,1,0,0,credit_card,GB,AU,141,1.17,3946.0,1.41,0,1,0,0,0,0
TXN-10209,CUSTOMER-14062,3559.29,19,532,6,0,0,1,1,1,1,upi,IN,IN,151,2.92,3879.47,0.92,0,0,0,1,0,0
TXN-10210,CUSTOMER-13370,1252.44,9,176,9,0,0,1,1,1,1,debit_card,IN,IN,196,0.22,2461.25,0.51,0,0,0,0,0,0
TXN-10211,CUSTOMER-10263,19368.42,15,678,23,0,1,4,4,1,1,upi,IN,IN,13,3.42,2983.4,6.49,0,0,1,2,0,1
TXN-10212,CUSTOMER-10624,1395.05,17,293,16,0,0,2,2,1,1,debit_card,FR,FR,8,1.31,1902.95,0.73,1,0,0,0,0,0
TXN-10213,CUSTOMER-11017,162.52,13,264,28,0,7,1,2,1,1,upi,IN,IN,312,4.74,100.0,1.63,0,0,4,10,0,1
TXN-10214,CUSTOMER-13644,1895.89,3,787,14,1,4,1,3,1,1,credit_card,FR,FR,7,3.61,3207.96,0.59,1,0,8,22,1,1
TXN-10215,CUSTOMER-14977,987.17,11,851,30,0,0,1,1,1,1,credit_card,IN,IN,371,0.55,1030.89,0.96,0,0,0,3,0,0
TXN-10216,CUSTOMER-12050,3847.5,19,519,14,0,1,1,1,1,1,debit_card,IN,IN,241,2.1,2151.15,1.79,0,0,2,5,0,0
TXN-10217,CUSTOMER-13724,3092.19,22,269,12,0,0,1,6,1,1,credit_card,IN,IN,490,0.44,1905.04,1.62,0,0,1,1,0,1
TXN-10218,CUSTOMER-14549,1109.4,20,829,9,4,0,5,5,1,1,net_banking,IN,IN,25,3.21,1875.55,0.59,0,0,0,0,1,1
TXN-10219,CUSTOMER-13109,1096.12,7,211,34,0,0,1,1,1,1,credit_card,CA,CA,6,2.43,2364.65,0.46,1,0,0,3,0,0
TXN-10220,CUSTOMER-14091,20112.24,6,162,10,0,1,1,1,1,1,debit_card,IN,IN,388,2.26,3810.93,5.28,0,0,0,3,0,1
TXN-10221,CUSTOMER-12057,1348.17,8,822,9,0,0,1,5,1,1,credit_card,SG,SG,149,1.81,1372.12,0.98,0,0,0,0,0,0
TXN-10222,CUSTOMER-13171,1588.33,23,556,20,0,2,2,2,1,1,debit_card,IN,IN,3,3.15,1717.05,0.93,1,0,0,1,0,1
TXN-10223,CUSTOMER-11683,3116.89,16,916,17,0,0,1,1,1,1,credit_card,IN,IN,212,2.15,1894.15,1.65,0,0,0,2,0,0
TXN-10224,CUSTOMER-12256,24107.71,9,744,23,0,2,1,1,1,1,upi,US,US,440,1.4,4661.06,5.17,0,0,6,15,0,1
TXN-10225,CUSTOMER-11155,6241.37,2,52,33,0,0,1,7,1,1,upi,IN,IN,15,1.62,1380.02,4.52,0,1,0,1,0,1
TXN-10226,CUSTOMER-14500,3383.53,20,232,17,0,5,1,5,1,1,credit_card,IN,IN,355,4.83,2385.41,1.42,0,0,1,4,0,1
TXN-10227,CUSTOMER-13192,1987.01,7,437,23,0,0,1,1,1,1,credit_card,IN,IN,121,3.26,2137.32,0.93,0,0,1,2,0,0
TXN-10228,CUSTOMER-11697,2819.93,13,853,8,0,0,1,4,0,0,debit_card,IN,AU,155,4.56,2391.69,1.18,0,1,2,3,0,1
TXN-10229,CUSTOMER-13992,6783.27,6,682,31,0,1,1,1,1,1,credit_card,AU,AU,155,1.03,1126.84,6.02,0,0,1,4,0,1
TXN-10230,CUSTOMER-14724,3569.24,15,517,30,0,0,1,1,0,0,credit_card,IN,AE,257,2.62,3116.92,1.15,0,1,0,3,0,0
TXN-10231,CUSTOMER-14683,3593.15,17,950,5,0,0,1,1,0,0,upi,JP,CA,212,2.67,2116.55,1.7,0,1,0,1,0,1
TXN-10232,CUSTOMER-11649,1207.28,10,43,23,0,1,1,1,1,1,credit_card,AE,AE,193,2.46,887.74,1.36,0,0,0,1,0,0
TXN-10233,CUSTOMER-11446,1374.13,5,602,12,1,0,2,2,1,1,net_banking,IN,IN,2,4.58,2148.81,0.64,1,1,1,4,1,1
TXN-10234,CUSTOMER-14200,5280.03,19,707,16,0,1,1,1,1,1,debit_card,IN,IN,200,0.37,1454.31,3.63,0,0,0,1,0,1
TXN-10235,CUSTOMER-13924,5552.21,20,515,18,0,1,1,1,1,1,credit_card,IN,IN,160,2.93,3315.0,1.67,0,0,0,2,0,0
TXN-10236,CUSTOMER-10254,13647.94,13,632,14,0,2,4,3,1,1,credit_card,GB,GB,35,4.22,3814.1,3.58,0,0,1,2,0,1
TXN-10237,CUSTOMER-13184,4457.67,20,574,29,0,0,1,3,1,1,net_banking,IN,IN,187,1.61,4113.94,1.08,0,0,0,3,0,0
TXN-10238,CUSTOMER-12558,3307.65,12,91,25,0,0,1,6,1,1,debit_card,IN,IN,411,3.04,3672.23,0.9,0,0,7,16,0,1
TXN-10239,CUSTOMER-10099,5212.36,3,758,14,1,0,1,1,1,1,credit_card,IN,IN,456,0.45,3271.53,1.59,0,0,0,0,1,1
TXN-10240,CUSTOMER-12201,4084.89,19,730,20,0,1,1,6,1,1,net_banking,IN,IN,263,3.08,3024.78,1.35,0,0,2,2,0,1
TXN-10241,CUSTOMER-12962,132.19,19,953,29,0,1,1,1,1,1,credit_card,FR,FR,103,0.43,170.62,0.77,0,0,0,3,0,0
TXN-10242,CUSTOMER-14974,1622.32,10,437,11,0,1,1,1,1,0,credit_card,IN,IN,409,2.91,995.43,1.63,0,0,1,4,0,1
TXN-10243,CUSTOMER-14434,1531.54,17,336,26,0,1,1,3,1,1,upi,IN,IN,224,0.74,3178.0,0.48,0,0,0,1,0,0
TXN-10244,CUSTOMER-13778,998.34,0,742,23,0,0,1,1,1,1,net_banking,IN,IN,357,1.72,1500.74,0.67,0,0,4,13,0,1
TXN-10245,CUSTOMER-12870,5694.1,11,293,9,1,1,1,1,1,1,upi,CA,CA,98,3.01,5424.81,1.05,0,0,0,0,1,1
TXN-10246,CUSTOMER-13235,3052.11,17,699,13,0,2,2,2,1,1,debit_card,IN,IN,3,4.04,1800.01,1.7,1,0,0,0,0,1
TXN-10247,CUSTOMER-13792,1229.73,6,819,13,0,0,1,1,1,1,credit_card,IN,IN,175,0.62,1420.04,0.87,0,0,0,0,0,0
TXN-10248,CUSTOMER-10957,3386.38,11,924,20,0,0,1,1,1,0,debit_card,IN,IN,183,2.63,2366.01,1.43,0,0,8,13,0,1
TXN-10249,CUSTOMER-14068,1531.6,0,679,21,0,5,1,1,1,1,debit_card,IN,IN,60,1.67,2173.54,0.7,0,0,0,3,0,1
TXN-10250,CUSTOMER-10161,603.13,21,966,15,0,1,2,2,1,1,upi,US,US,3,4.55,101.64,5.93,1,0,2,3,0,1
TXN-10251,CUSTOMER-14494,538.48,3,263,21,0,0,2,2,1,0,debit_card,IN,IN,1,1.75,891.15,0.6,1,0,9,15,0,1
TXN-10252,CUSTOMER-11301,5231.52,17,104,16,0,0,1,4,1,1,upi,IN,IN,487,2.66,2770.82,1.89,0,0,1,3,0,1
TXN-10253,CUSTOMER-14912,9718.2,14,992,24,0,1,1,1,0,0,debit_card,US,CA,87,2.69,1546.0,6.29,0,1,0,3,0,1
TXN-10254,CUSTOMER-13988,2227.48,2,223,23,1,1,1,1,1,1,credit_card,IN,IN,238,1.74,2042.13,1.09,0,0,0,2,1,1
TXN-10255,CUSTOMER-11528,2674.46,6,418,23,0,0,1,1,1,0,upi,IN,IN,264,0.9,1604.98,1.67,0,0,0,3,0,0
TXN-10256,CUSTOMER-11219,1066.29,5,977,26,0,2,1,1,1,1,debit_card,CA,CA,217,3.31,831.16,1.28,0,0,0,3,0,0
TXN-10257,CUSTOMER-14497,5571.79,14,114,23,0,3,1,1,1,1,credit_card,DE,DE,163,3.63,3301.48,1.69,0,0,2,3,0,1
TXN-10258,CUSTOMER-14736,1997.95,14,890,17,0,0,1,1,1,1,upi,SG,SG,8,4.42,3137.07,0.64,1,0,0,0,0,0
TXN-10259,CUSTOMER-13105,1120.44,5,234,6,4,2,1,1,1,1,upi,US,US,43,1.24,2443.14,0.46,0,0,0,3,1,1
TXN-10260,CUSTOMER-12736,5382.13,7,783,12,0,1,1,6,1,1,upi,IN,IN,306,0.73,3007.4,1.79,0,1,0,1,0,1
TXN-10261,CUSTOMER-14556,867.66,7,273,22,0,1,1,1,1,1,credit_card,IN,IN,172,2.39,1712.81,0.51,0,0,0,0,0,0
TXN-10262,CUSTOMER-10955,2207.12,21,954,15,0,0,1,1,1,1,credit_card,IN,IN,45,4.29,4027.7,0.55,0,0,0,2,0,0
TXN-10263,CUSTOMER-14566,7240.29,0,229,12,0,0,1,1,1,1,credit_card,GB,GB,247,0.41,3976.48,1.82,0,0,1,2,0,0
TXN-10264,CUSTOMER-13447,2832.84,12,728,25,0,1,1,1,1,1,upi,IN,IN,201,1.04,1820.35,1.56,0,0,0,3,0,0
TXN-10265,CUSTOMER-11046,2498.25,22,33,15,0,0,1,1,1,1,debit_card,IN,IN,95,4.3,1682.18,1.49,0,0,0,0,0,0
TXN-10266,CUSTOMER-11694,15826.75,23,387,5,0,1,1,6,1,1,debit_card,IN,IN,182,2.48,2883.41,5.49,0,0,0,2,0,1
TXN-10267,CUSTOMER-13437,3807.89,20,708,28,0,0,1,1,1,0,credit_card,IN,IN,472,0.4,2089.37,1.82,0,0,0,2,0,0
TXN-10268,CUSTOMER-10563,1924.35,12,500,8,0,0,1,1,1,0,debit_card,IN,IN,314,1.1,3614.12,0.53,0,0,2,4,0,0
TXN-10269,CUSTOMER-12486,2903.13,10,894,7,0,6,1,1,0,0,net_banking,GB,JP,396,2.59,3901.13,0.74,0,1,7,11,0,1
TXN-10270,CUSTOMER-13355,3765.19,3,461,19,0,0,1,1,1,1,credit_card,IN,IN,250,1.09,3370.45,1.12,0,0,1,4,0,0
TXN-10271,CUSTOMER-10226,227.59,6,448,19,0,0,1,1,1,1,debit_card,IN,IN,65,0.4,121.65,1.87,0,0,1,2,0,0
TXN-10272,CUSTOMER-14894,2845.82,11,828,26,0,1,1,1,1,1,upi,IN,IN,376,0.56,2498.46,1.14,0,0,9,16,0,1
TXN-10273,CUSTOMER-10960,3209.61,12,213,11,0,5,1,1,0,1,upi,IN,JP,140,1.22,2642.69,1.21,0,1,0,3,0,1
TXN-10274,CUSTOMER-14549,835.33,21,45,12,0,1,1,1,1,1,credit_card,US,US,394,0.16,1580.11,0.53,0,0,0,1,0,0
TXN-10275,CUSTOMER-13068,2149.13,11,404,22,3,0,1,1,1,1,net_banking,GB,GB,288,4.86,3015.45,0.71,0,0,0,2,1,1
TXN-10276,CUSTOMER-10816,4056.83,15,332,16,0,5,2,2,1,1,debit_card,US,US,2,3.8,2490.0,1.63,1,0,0,2,0,1
TXN-10277,CUSTOMER-14755,2849.1,5,239,32,0,0,1,1,1,1,credit_card,IN,IN,5,4.69,1537.85,1.85,1,1,0,2,0,0
TXN-10278,CUSTOMER-14643,3951.54,13,253,14,0,2,1,1,1,1,upi,IN,IN,404,1.13,2230.84,1.77,0,0,0,1,0,0
TXN-10279,CUSTOMER-13121,8997.64,18,227,4,0,3,1,1,1,1,credit_card,DE,DE,286,0.9,2684.6,3.35,0,0,0,1,0,1
TXN-10280,CUSTOMER-10017,1544.81,15,732,31,0,0,1,2,1,1,debit_card,US,US,9,4.45,3671.01,0.42,1,1,0,1,0,0
TXN-10281,CUSTOMER-11244,2063.44,3,890,32,0,0,1,1,1,1,debit_card,AE,AE,262,3.41,4532.18,0.46,0,0,0,3,0,0
TXN-10282,CUSTOMER-12206,3222.17,4,165,15,0,0,1,1,1,1,upi,IN,IN,105,0.55,2343.78,1.37,0,0,0,3,0,0
TXN-10283,CUSTOMER-12525,5072.88,8,584,16,0,0,1,4,1,1,credit_card,IN,IN,136,4.27,3368.25,1.51,0,0,1,1,0,0
TXN-10284,CUSTOMER-11070,4407.81,23,736,24,0,1,1,3,1,1,credit_card,DE,DE,156,4.59,2868.89,1.54,0,0,3,13,1,1
TXN-10285,CUSTOMER-13445,675.5,2,510,26,1,5,1,7,1,0,debit_card,IN,IN,383,1.09,462.15,1.46,0,0,0,2,1,1
TXN-10286,CUSTOMER-12566,2578.56,21,597,24,0,1,1,1,1,1,net_banking,SG,SG,344,1.18,1720.36,1.5,0,0,0,1,0,0
TXN-10287,CUSTOMER-11061,5157.26,9,592,25,0,0,1,1,1,1,credit_card,IN,IN,184,2.57,2885.77,1.79,0,0,0,2,0,0
TXN-10288,CUSTOMER-12328,1702.9,16,955,10,0,0,1,6,1,1,credit_card,IN,IN,231,0.36,1067.54,1.6,0,1,0,0,0,0
TXN-10289,CUSTOMER-13421,4345.08,18,726,17,0,1,1,1,1,1,credit_card,IN,IN,233,2.41,2364.19,1.84,0,0,0,3,1,1
TXN-10290,CUSTOMER-10302,5505.06,9,675,15,0,0,1,5,1,1,debit_card,IN,IN,9,1.95,2865.83,1.92,1,0,1,4,0,1
TXN-10291,CUSTOMER-14277,4391.37,11,389,21,0,0,1,1,1,0,debit_card,US,US,19,4.57,5255.04,0.84,0,0,0,0,0,0
TXN-10292,CUSTOMER-10607,3646.1,22,751,30,0,0,1,1,1,1,credit_card,SG,SG,323,1.92,4674.86,0.78,0,1,0,1,0,0
TXN-10293,CUSTOMER-13171,1930.82,6,422,23,0,0,1,2,1,1,net_banking,IN,IN,6,4.22,2021.87,0.95,1,0,1,3,0,0
TXN-10294,CUSTOMER-10700,806.51,17,924,24,0,1,2,2,0,0,credit_card,US,CA,2,2.64,1418.34,0.57,1,1,0,0,1,1
TXN-10295,CUSTOMER-11140,2479.43,18,410,21,0,0,3,3,1,1,credit_card,IN,IN,46,0.2,1710.45,1.45,0,0,2,4,0,1
TXN-10296,CUSTOMER-10191,1047.38,14,580,12,0,0,1,7,1,1,credit_card,IN,IN,397,2.96,841.36,1.24,0,0,0,3,0,1
TXN-10297,CUSTOMER-12301,2508.93,6,648,19,0,0,1,4,1,1,credit_card,IN,IN,425,1.46,4622.75,0.54,0,1,0,1,0,0
TXN-10298,CUSTOMER-10981,3050.34,11,663,47,0,0,1,1,0,0,upi,IN,DE,203,3.05,2184.54,1.4,0,1,0,1,0,1
TXN-10299,CUSTOMER-12976,394.39,21,446,25,0,0,1,1,1,1,credit_card,AE,AE,167,1.99,676.01,0.58,0,1,0,1,0,0
TXN-10300,CUSTOMER-11185,2793.82,6,402,41,0,1,1,1,1,1,upi,IN,IN,75,4.24,1402.27,1.99,0,0,0,2,0,0
TXN-10301,CUSTOMER-13328,2845.06,9,96,16,1,0,1,1,1,1,debit_card,IN,IN,474,1.45,1525.68,1.86,0,0,1,4,1,1
TXN-10302,CUSTOMER-13395,4366.19,23,378,5,0,0,1,4,1,1,credit_card,CA,CA,69,2.4,2833.97,1.54,0,0,2,5,0,1
TXN-10303,CUSTOMER-10128,16584.59,21,669,14,0,0,1,1,1,1,credit_card,AU,AU,158,0.83,2728.54,6.08,0,0,0,0,0,1
TXN-10304,CUSTOMER-12066,152.82,19,185,10,0,0,1,1,1,1,credit_card,US,US,98,2.07,285.68,0.53,0,0,0,2,0,0
TXN-10305,CUSTOMER-11817,2718.64,9,679,14,1,0,1,1,1,1,debit_card,IN,IN,172,3.49,1733.2,1.57,0,0,1,2,1,1
TXN-10306,CUSTOMER-10570,3209.54,22,243,16,4,2,1,4,1,1,credit_card,GB,GB,71,0.33,4521.42,0.71,0,0,0,0,1,1
TXN-10307,CUSTOMER-11896,2902.41,4,630,23,0,0,1,1,1,1,credit_card,IN,IN,325,2.97,1773.46,1.64,0,0,0,3,0,0
TXN-10308,CUSTOMER-12734,5120.05,17,707,21,1,0,1,7,1,1,net_banking,IN,IN,145,4.69,2767.62,1.85,0,0,0,0,1,1
TXN-10309,CUSTOMER-13864,1156.94,8,502,11,3,1,1,7,1,1,credit_card,IN,IN,201,1.75,1740.42,0.66,0,1,0,1,1,1
TXN-10310,CUSTOMER-14722,3140.16,15,287,9,0,1,1,1,1,1,upi,AE,AE,468,0.68,2342.15,1.34,0,1,0,1,0,0
TXN-10311,CUSTOMER-14015,4687.96,6,368,36,0,0,1,1,1,0,credit_card,IN,IN,238,4.16,2939.93,1.59,0,0,0,2,0,0
TXN-10312,CUSTOMER-12902,628.27,9,64,24,0,1,1,1,1,1,credit_card,US,US,461,0.27,1145.19,0.55,0,1,0,2,0,0
TXN-10313,CUSTOMER-11687,1343.04,4,161,6,0,0,1,7,1,1,debit_card,IN,IN,429,1.79,988.44,1.36,0,0,2,3,0,1
TXN-10314,CUSTOMER-13010,3743.65,6,596,16,0,3,1,1,1,1,credit_card,IN,IN,15,3.37,5121.19,0.73,0,0,6,13,0,1
TXN-10315,CUSTOMER-10155,703.15,4,926,24,0,0,1,1,1,1,credit_card,IN,IN,435,0.93,1484.6,0.47,0,0,0,0,1,0
TXN-10316,CUSTOMER-12538,2683.11,14,570,34,0,0,1,1,1,1,credit_card,IN,IN,444,2.5,1621.02,1.66,0,0,0,3,0,0
TXN-10317,CUSTOMER-11410,2932.69,18,973,15,4,3,1,1,1,1,credit_card,GB,GB,157,1.19,2215.56,1.32,0,0,0,2,1,1
TXN-10318,CUSTOMER-14058,1417.88,9,793,6,0,1,1,1,0,0,credit_card,SG,US,393,4.8,2295.14,0.62,0,1,0,2,0,1
TXN-10319,CUSTOMER-10785,1388.16,7,661,10,0,1,1,1,1,1,credit_card,AU,AU,54,4.74,1082.15,1.28,0,0,0,0,0,0
TXN-10320,CUSTOMER-13176,1457.63,23,417,32,0,0,1,1,0,1,upi,IN,IN,228,4.08,1650.02,0.88,0,1,2,2,0,0
TXN-10321,CUSTOMER-14342,4409.29,8,480,15,0,0,1,1,0,0,credit_card,IN,DE,67,3.53,2675.33,1.65,0,1,2,3,0,1
TXN-10322,CUSTOMER-12807,5033.98,10,632,20,1,0,1,1,1,1,upi,GB,GB,439,4.85,2740.58,1.84,0,0,0,3,1,1
TXN-10323,CUSTOMER-10538,1873.75,21,268,9,1,7,5,5,1,1,upi,DE,DE,35,1.66,1806.09,1.04,0,0,2,4,1,1
TXN-10324,CUSTOMER-11842,3623.68,1,766,27,0,0,2,2,1,1,net_banking,SG,SG,1,4.19,4246.58,0.85,1,0,0,2,0,0
TXN-10325,CUSTOMER-12456,3293.07,2,735,30,1,0,1,7,1,1,credit_card,IN,IN,64,3.66,1892.66,1.74,0,0,2,4,1,1
TXN-10326,CUSTOMER-10525,2368.58,12,566,8,0,1,1,1,0,1,net_banking,IN,DE,482,1.72,2579.62,0.92,0,1,1,4,0,1
TXN-10327,CUSTOMER-12951,2512.54,10,647,17,0,3,3,3,1,1,credit_card,IN,IN,2,4.92,2464.26,1.02,1,0,1,2,0,1
TXN-10328,CUSTOMER-14132,4786.35,9,189,8,0,1,1,1,1,1,debit_card,IN,IN,460,3.76,4117.75,1.16,0,0,1,4,0,0
TXN-10329,CUSTOMER-14781,26135.22,14,405,13,0,2,1,3,1,1,upi,IN,IN,446,1.74,4141.09,6.31,0,0,2,2,0,1
TXN-10330,CUSTOMER-14116,1458.19,5,764,20,0,0,2,4,1,1,credit_card,IN,IN,4,0.64,3057.54,0.48,1,1,0,1,0,1
TXN-10331,CUSTOMER-12369,1866.38,0,488,7,0,2,1,1,1,1,credit_card,IN,IN,354,4.58,2207.23,0.85,0,0,0,1,0,0
TXN-10332,CUSTOMER-13848,1649.48,13,311,19,0,0,1,1,1,1,credit_card,IN,IN,139,1.02,2533.38,0.65,0,1,1,4,0,1
TXN-10333,CUSTOMER-14496,6369.02,17,595,17,1,1,5,5,0,0,debit_card,IN,JP,2,1.1,3726.04,1.71,0,1,0,1,1,1
TXN-10334,CUSTOMER-12702,2440.03,23,916,21,0,2,9,9,1,1,upi,IN,IN,32,4.79,2144.84,1.14,1,0,0,3,0,1
TXN-10335,CUSTOMER-10972,1941.91,10,865,19,0,0,1,1,1,1,upi,IN,IN,239,4.08,3285.38,0.59,0,0,0,3,0,0
TXN-10336,CUSTOMER-11167,1954.39,7,688,47,0,1,1,1,1,1,upi,IN,IN,273,0.82,2925.94,0.67,0,0,0,1,0,0
TXN-10337,CUSTOMER-14930,1238.24,21,93,17,0,0,1,6,1,1,debit_card,IN,IN,196,2.63,2213.36,0.56,0,0,0,3,0,0
TXN-10338,CUSTOMER-12775,4720.63,2,389,13,0,0,1,1,1,1,debit_card,IN,IN,213,0.49,3017.79,1.56,0,0,0,3,0,0
TXN-10339,CUSTOMER-11983,5483.79,13,546,44,0,0,1,1,1,1,credit_card,IN,IN,365,1.68,4439.92,1.24,0,0,6,13,0,1
TXN-10340,CUSTOMER-10854,1099.35,1,410,15,0,0,1,1,1,1,upi,SG,SG,431,1.24,2446.78,0.45,0,0,1,1,0,0
TXN-10341,CUSTOMER-14147,5932.21,15,211,14,0,0,1,1,0,0,credit_card,IN,SG,435,3.38,4533.86,1.31,0,1,1,3,0,1
TXN-10342,CUSTOMER-13737,4358.97,5,637,27,0,0,1,1,1,0,credit_card,IN,IN,6,3.07,2959.95,1.47,1,0,0,0,0,0
TXN-10343,CUSTOMER-13770,1913.03,0,368,32,0,2,1,5,1,1,credit_card,IN,IN,253,1.07,2733.19,0.7,0,0,1,4,0,1
TXN-10344,CUSTOMER-10575,3500.28,13,741,16,1,0,1,1,1,1,upi,IN,IN,323,3.67,2537.37,1.38,0,0,0,1,1,1
TXN-10345,CUSTOMER-13262,1775.78,9,167,21,0,0,1,2,1,1,debit_card,IN,IN,129,2.6,961.77,1.85,0,0,1,1,0,0
TXN-10346,CUSTOMER-11149,1790.42,5,13,25,4,1,4,2,1,0,debit_card,IN,IN,58,2.42,2779.0,0.64,1,0,2,5,1,1
TXN-10347,CUSTOMER-11716,1898.95,8,585,14,0,0,1,1,1,1,credit_card,IN,IN,400,2.59,2992.29,0.63,0,0,1,3,0,0
TXN-10348,CUSTOMER-14778,3835.19,6,563,23,0,0,2,1,1,0,debit_card,US,US,54,0.66,2086.13,1.84,0,0,1,3,0,1
TXN-10349,CUSTOMER-14934,1130.93,1,873,21,1,0,1,1,1,0,credit_card,IN,IN,454,3.77,2015.31,0.56,0,0,2,5,1,1
